name,market,tradePrice,marketCap,per,pbr,eps,bps,debtRatio,sales,operatingProfit,netIncome,sectorName,sectorPer,wicsSectorName,high52wPrice,low52wPrice,foreignRatio,listedShareCount,code,vol_today,vol_avg20,vol_mult,amt_avg20,ret_60d,ret_6m,vol_mult_max5,roe,op_margin,debt_pct,off_high_pct,naver_url
서울보증보험,KOSPI,41700.0,2911560636600,10.7,0.55,3844.0,74331.0,0.85306,687320060000.0,87020827390.0,65997537180.0,,8.89015,손해보험,64800.0,39650.0,0.0696953112,69821598,031210,26899.0,44009.25,0.6112124155717265,1890833077.5,2.2058823529411686,-24.729241877256314,2.0572038832745387,5.171462781342912,12.660888638984288,85.306,-35.64814814814815,https://finance.naver.com/item/main.naver?code=031210
DN오토모티브,KOSPI,49050.0,2869957928250,9.06,1.27,5440.0,38780.0,1.22313,1249319637000.0,205436080000.0,157872007000.0,,9.65387,자동차부품,67500.0,21550.0,0.0577842936,58510865,007340,169075.0,126095.5,1.3408488011070974,5871455497.5,33.65122615803815,36.820083682008374,1.3408488011070974,14.027849406910779,16.443836622412746,122.313,-27.333333333333332,https://finance.naver.com/item/main.naver?code=007340
보로노이,KOSDAQ,154200.0,2858267853600,-55.6,23.25,-2374.0,5678.0,0.93301,,-29297618720.0,-29015219820.0,,44.88075,제약,375500.0,97500.0,0.0587180437,18536108,310210,147093.0,76125.25,1.9322498119874811,11749995215.0,-15.73770491803279,-55.62589928057554,1.9322498119874811,-41.81049665375132,,93.301,-58.93475366178429,https://finance.naver.com/item/main.naver?code=310210
넷마블,KOSPI,34450.0,2864807741250,12.62,0.52,2746.0,66269.0,0.35791,749215129330.0,80154994470.0,203858726520.0,,17.44156,게임엔터테인먼트,69000.0,33800.0,0.1380072795,83158425,251270,127557.0,124820.0,1.021927575709021,4499618446.25,-4.305555555555552,-35.244360902255636,1.2829674731613523,4.143717273536646,10.698528544355497,35.791000000000004,-50.07246376811594,https://finance.naver.com/item/main.naver?code=251270
하나마이크론,KOSDAQ,45150.0,3002062735350,60.68,6.43,637.0,6007.0,1.94444,683159243030.0,142321958810.0,85127384080.0,,32.4471,반도체와반도체장비,58500.0,19640.0,0.1823324643,66490869,067310,6509242.0,1353726.25,4.808388697493307,49013126087.5,-7.098765432098764,40.87363494539782,4.808388697493307,10.60429498917929,20.83291125195976,194.444,-22.820512820512818,https://finance.naver.com/item/main.naver?code=067310
iM금융지주,KOSPI,18180.0,2879046757440,7.26,0.47,2511.0,38725.0,15.36345,4171962000000.0,182738000000.0,144782000000.0,,9.39361,은행,22000.0,13050.0,0.450119203,158363408,139130,170227.0,383044.2,0.44440563256146415,7020636647.0,14.33962264150943,10.115081768625078,2.264910942392549,6.484183344092963,4.380145360863786,1536.345,-17.36363636363636,https://finance.naver.com/item/main.naver?code=139130
현대엘리베이터,KOSPI,74200.0,2900654967000,10.1,1.96,7258.0,37450.0,1.91184,692843740390.0,84478649450.0,166912467860.0,,182.85575,기계,113400.0,61800.0,0.2194241922,39092385,017800,45548.0,86397.0,0.5271942312811787,6422511587.5,4.802259887005644,-14.71264367816092,1.1301318332812482,19.380507343124165,12.193030625122942,191.184,-34.5679012345679,https://finance.naver.com/item/main.naver?code=017800
티에스이,KOSDAQ,269500.0,2981055115500,68.92,6.87,3526.0,35375.0,0.35697,188776809070.0,52503164380.0,42365187630.0,,32.4471,반도체와반도체장비,318500.0,45800.0,0.090258501,11061429,131290,119299.0,150518.1,0.7925890640394743,39144990325.0,23.62385321100917,135.3711790393013,0.7925890640394743,9.967491166077739,27.81229571505862,35.697,-15.384615384615385,https://finance.naver.com/item/main.naver?code=131290
SK바이오사이언스,KOSPI,35750.0,2804821769750,-47.95,1.54,-733.0,22806.0,0.48578,155705084520.0,-15737656290.0,-14086496010.0,,44.88075,제약,61300.0,31800.0,0.0596427299,78456553,302440,53333.0,70986.15,0.7513155735308931,2661872721.25,-3.378378378378377,-16.27634660421545,1.4427462258482817,-3.2140664737349818,-10.107348991534398,48.577999999999996,-41.68026101141925,https://finance.naver.com/item/main.naver?code=302440
대한광통신,KOSDAQ,18060.0,2808071019600,-77.3,37.85,-237.0,484.0,1.55218,49053665500.0,956781920.0,444593210.0,,-369.41624,통신장비,31500.0,1218.908,0.079003665,155485660,010170,14458781.0,14509784.45,0.9964848926477333,222785267089.5,25.678496868475985,148.4181568088033,3.823435640355085,-48.96694214876033,1.950479969738449,155.218,-42.666666666666664,https://finance.naver.com/item/main.naver?code=010170
효성,KOSPI,163000.0,2728686341000,8.1,1.09,19734.0,146168.0,0.81722,733636709690.0,231638674800.0,226319284640.0,,30.98852,복합기업,318000.0,83800.0,0.2162563909,16740407,004800,18820.0,23033.0,0.8170885251595537,3733426795.0,-4.845300642148276,23.57846853677028,1.5689228498241654,13.500903070439493,31.57402999883682,81.722,-48.742138364779876,https://finance.naver.com/item/main.naver?code=004800
실리콘투,KOSDAQ,41150.0,2698462769800,15.08,5.96,2756.0,6976.0,0.4,402597050820.0,82969819440.0,72331311450.0,,19.5237,인터넷과카탈로그소매,56100.0,29850.0,0.1175620254,65576252,257720,691850.0,1182196.55,0.5852241744403669,57130103545.0,27.993779160186616,16.903409090909083,0.6288362117111574,39.50688073394495,20.608650577794613,40.0,-26.648841354723707,https://finance.naver.com/item/main.naver?code=257720
CJ제일제당,KOSPI,175400.0,2640504224400,-4.9,0.4,-35668.0,440524.0,1.60396,7362113166000.0,257574531000.0,-3876905000.0,,32.50249,식품,252000.0,172600.0,0.1148035503,15054186,097950,39062.0,57533.9,0.6789388517030829,10546709332.5,-2.3385300668151476,-11.991971901655795,1.6688074335304923,-8.096721177506787,3.4986494392607383,160.39600000000002,-30.3968253968254,https://finance.naver.com/item/main.naver?code=097950
F&F,KOSPI,68700.0,2631696052500,6.53,1.38,10611.0,50123.0,0.26669,399621629200.0,86499071630.0,72987676490.0,,8.91253,"섬유,의류,신발,호화품",89000.0,58000.0,0.1281725112,38307075,383220,50488.0,60627.3,0.8327601592022076,3982370842.5,-7.5370121130551855,11.345218800648293,0.9329790374963094,21.169921991899926,21.645242727017038,26.668999999999997,-22.808988764044948,https://finance.naver.com/item/main.naver?code=383220
롯데케미칼,KOSPI,64000.0,2737626816000,-1.3,0.21,-48311.0,298452.0,0.76761,5686369979630.0,110138582640.0,194490759400.0,,-31.58165,화학,119500.0,52500.0,0.199947568,42775419,011170,134069.0,200521.3,0.6686022881359737,12499613345.0,-5.0445103857566735,-7.38060781476122,1.7252930237336384,-16.187192580381435,1.936887382188355,76.761,-46.44351464435147,https://finance.naver.com/item/main.naver?code=011170
코리안리,KOSPI,14910.0,2634910572210,9.35,0.71,1587.0,20843.0,2.66389,2055728596140.0,175045476920.0,132572450660.0,,8.89015,손해보험,15660.0,10010.0,0.263704505,176721031,003690,124424.0,224008.2,0.5554439524981675,3314823092.25,17.67955801104972,15.135135135135137,1.2873144822377038,7.614067072878185,8.515009094521492,266.389,-4.789272030651337,https://finance.naver.com/item/main.naver?code=003690
미래에셋생명,KOSPI,19430.0,2626547400000,19.26,1.03,1002.0,18762.0,13.18226,3779261302000.0,23649548580.0,17970234600.0,,20.94314,생명보험,37300.0,7650.0,0.0063001184,135180000,085620,77483.0,288528.6,0.26854530192154263,6838348495.0,-13.835920177383587,13.228438228438222,0.5162018600582403,5.340582027502398,0.6257717233652134,1318.2259999999999,-47.90884718498659,https://finance.naver.com/item/main.naver?code=085620
제주반도체,KOSDAQ,75900.0,2614211024700,62.57,10.89,1173.0,6742.0,0.63576,289938012130.0,121871077130.0,145019513740.0,,32.4471,반도체와반도체장비,138000.0,17480.0,0.0031392598,34442833,080220,914130.0,1050104.65,0.870513238847195,78987073670.0,-29.78723404255319,73.28767123287672,0.870513238847195,17.398398101453573,42.033494068158426,63.576,-44.99999999999999,https://finance.naver.com/item/main.naver?code=080220
