name,market,tradePrice,marketCap,per,pbr,eps,bps,debtRatio,sales,operatingProfit,netIncome,sectorName,sectorPer,wicsSectorName,high52wPrice,low52wPrice,foreignRatio,listedShareCount,code,vol_today,vol_avg20,vol_mult,amt_avg20,ret_60d,ret_6m,vol_mult_max5,roe,op_margin,debt_pct,off_high_pct,naver_url
케이뱅크,KOSPI,6980.0,2831752153980,22.35,1.14,294.0,5781.0,12.40015,324058000000.0,32402000000.0,33206000000.0,,8.85969,은행,9880.0,5210.0,0.0051109682,405695151,279570,11518702.0,4554536.1,2.529061521765082,27381881226.25,-0.8522727272727293,-16.20648259303722,7.67730087812895,5.08562532433835,9.998827370409002,1240.015,-29.352226720647778,https://finance.naver.com/item/main.naver?code=279570
에스원,KOSPI,77500.0,2944936295000,16.8,1.71,5281.0,51947.0,0.45811,673714757950.0,20744829570.0,21534544260.0,,15.70347,상업서비스와공급품,103000.0,66800.0,0.559646106,37999178,012750,161549.0,101133.6,1.5973820767776485,7449002650.0,-9.037558685446012,4.306864064602967,3.061059825814566,10.166130864149999,3.0791710178834446,45.811,-24.75728155339806,https://finance.naver.com/item/main.naver?code=012750
티에스이,KOSDAQ,259000.0,2864910111000,76.72,7.65,3526.0,35375.0,0.30959,150671280310.0,41991772080.0,40014929160.0,,38.79552,반도체와반도체장비,282500.0,36150.0,0.1033097984,11061429,131290,209880.0,144999.8,1.4474502723452034,31542297905.0,125.21739130434781,339.7283531409168,2.146837443913716,9.967491166077739,27.869791770272105,30.958999999999996,-8.318584070796465,https://finance.naver.com/item/main.naver?code=131290
롯데에너지머티리얼즈,KOSPI,56800.0,2974358298400,-18.43,1.79,-3065.0,31623.0,0.22212,159848681510.0,-4980462160.0,3863358480.0,,334.85061,전자장비와기기,83100.0,21600.0,0.0908257414,52365463,020150,286517.0,425053.45,0.6740728724822725,25122828936.25,54.347826086956516,34.91686460807601,1.533550662863694,-9.692312557315878,-3.1157355274703513,22.212,-31.64861612515042,https://finance.naver.com/item/main.naver?code=020150
한국앤컴퍼니,KOSPI,30650.0,2909765106000,7.45,0.54,3666.0,50477.0,0.11828,378380332520.0,121684476110.0,124688108720.0,,13.15817,자동차부품,36450.0,18020.0,0.0976871286,94935240,000240,892562.0,193935.3,4.602369965653494,4880110635.0,17.20841300191205,8.687943262411357,4.602369965653494,7.2627137111951985,32.15930259894471,11.828,-15.912208504801095,https://finance.naver.com/item/main.naver?code=000240
팬오션,KOSPI,5340.0,2854601194080,9.2,0.48,564.0,10707.0,0.92598,1508925000000.0,140923000000.0,94516000000.0,,9.65261,해운사,6600.0,3485.0,0.166804365,534569512,028670,2445905.0,3153185.75,0.7756932809936744,17520908821.75,4.093567251461994,35.53299492385786,1.0692601918551738,5.267581955729896,9.33929784449194,92.598,-19.090909090909093,https://finance.naver.com/item/main.naver?code=028670
iM금융지주,KOSPI,18110.0,2908911198130,7.05,0.46,2511.0,38725.0,15.39341,3357095000000.0,193923000000.0,158242000000.0,,8.85969,은행,22000.0,11440.0,0.452403036,160624583,139130,1264938.0,611738.05,2.0677772128119214,10883329369.0,9.227985524728588,25.763888888888896,2.0677772128119214,6.484183344092963,5.77651213325807,1539.341,-17.681818181818176,https://finance.naver.com/item/main.naver?code=139130
대한광통신,KOSDAQ,18960.0,2948008113600,-80.34,39.34,-237.0,484.0,1.16702,34248640060.0,-3961404120.0,-3671887420.0,,-357.8486,통신장비,31500.0,685.157,0.0164374837,155485660,010170,10524320.0,18615463.6,0.565353634276398,411597284380.5,162.60387811634348,713.7339055793991,1.2704500681895452,-48.96694214876033,-11.566602682792771,116.702,-39.8095238095238,https://finance.naver.com/item/main.naver?code=010170
롯데지주,KOSPI,27300.0,2720821084800,-2.94,0.34,-9028.0,79142.0,1.40527,3622150064460.0,46075945680.0,14480909530.0,,37.36833,복합기업,39600.0,23750.0,0.0905412313,99663776,004990,387641.0,347703.7,1.114860152480402,9170771245.0,-10.491803278688527,1.486988847583648,2.9908079781722194,-11.407343761845796,1.272060650719316,140.52700000000002,-31.060606060606055,https://finance.naver.com/item/main.naver?code=004990
한올바이오파마,KOSPI,51300.0,2679944729400,-472.48,16.17,-109.0,3184.0,0.50184,40030619640.0,838726390.0,275003830.0,,47.40816,제약,73000.0,24000.0,0.0467615461,52240638,009420,188231.0,691668.0,0.27214068021073695,39708304393.75,-8.718861209964412,-7.065217391304346,0.6444739383634923,-3.4233668341708547,2.095212108987479,50.184,-29.726027397260268,https://finance.naver.com/item/main.naver?code=009420
