name,market,tradePrice,marketCap,per,pbr,eps,bps,debtRatio,sales,operatingProfit,netIncome,sectorName,sectorPer,wicsSectorName,high52wPrice,low52wPrice,foreignRatio,listedShareCount,code,vol_today,vol_avg20,vol_mult,amt_avg20,ret_60d,ret_6m,vol_mult_max5,roe,op_margin,debt_pct,off_high_pct,naver_url
이오테크닉스,KOSDAQ,240000.0,2956692000000,53.1,4.46,4689.0,55838.0,0.13659,115101798340.0,29797833540.0,31212893560.0,,25.10031,반도체와반도체장비,623000.0,188700.0,0.302845315,12319550,039030,179496.0,163003.0,1.1011821868309173,59001314800.0,-48.71794871794872,-19.732441471571903,1.309957485445053,8.397507074035602,25.88824325053547,13.658999999999999,-61.47672552166934,https://finance.naver.com/item/main.naver?code=039030
금호석유화학,KOSPI,113000.0,2842777725000,9.73,0.45,11300.0,244373.0,0.36654,1779957662890.0,59403454700.0,96292490130.0,,-25.5982,화학,162300.0,102800.0,0.2719555438,25157325,011780,98032.0,74562.25,1.3147671911724768,8768893047.5,-22.919508867667126,-19.687277896233123,1.3147671911724768,4.624078764838996,3.3373521145188656,36.653999999999996,-30.3758471965496,https://finance.naver.com/item/main.naver?code=011780
피에스케이,KOSDAQ,101400.0,2937224799600,42.37,6.18,2712.0,18606.0,0.24936,156593558830.0,47177454730.0,41030149980.0,,25.10031,반도체와반도체장비,219500.0,19070.0,0.2236025805,28966714,319660,682169.0,678700.05,1.0051111680336549,116700939195.0,14.31792559188274,147.01583434835567,1.2612788226551626,14.575943244114804,30.127327766537608,24.936,-53.80410022779043,https://finance.naver.com/item/main.naver?code=319660
달바글로벌,KOSPI,233500.0,2917329152500,40.19,16.54,6594.0,16022.0,0.28733,171242032410.0,45090464050.0,36337195800.0,,37.7908,화장품,275500.0,116200.0,0.4127827827,12493915,483650,352925.0,173906.0,2.0294009407380997,40168962307.5,3.31858407079646,67.02432045779685,3.0430174922084343,41.15591062289352,26.331423083113826,28.732999999999997,-15.245009074410165,https://finance.naver.com/item/main.naver?code=483650
CJ제일제당,KOSPI,189300.0,2849757409800,-5.34,0.43,-35668.0,440524.0,1.57976,7111120321000.0,238132400000.0,119846787000.0,,31.48577,식품,254000.0,172600.0,0.1577484163,15054186,097950,86225.0,52982.95,1.6274103272845322,10177711305.0,-23.20486815415822,-8.7710843373494,1.9292244014348012,-8.096721177506787,3.348732537920448,157.976,-25.472440944881892,https://finance.naver.com/item/main.naver?code=097950
펩트론,KOSDAQ,120800.0,2816735880000,-227.39,22.14,-595.0,6110.0,0.28305,1966633280.0,-5778170310.0,-6114865270.0,,-60.30749,생물공학,392500.0,98000.0,0.0429962667,23317350,087010,200647.0,357267.1,0.5616162249476653,44822684125.0,-53.62763915547024,-50.082644628099175,0.9440751751280765,-9.738134206219312,-293.8102578026138,28.305000000000003,-69.22292993630573,https://finance.naver.com/item/main.naver?code=087010
서울보증보험,KOSPI,42300.0,2953453595400,10.8,0.56,3844.0,74331.0,0.89738,834319781530.0,93471140830.0,57492700600.0,,7.79081,손해보험,64800.0,39650.0,0.0664681292,69821598,031210,31436.0,33270.75,0.944853963316126,1411433951.25,-11.506276150627615,-10.286320254506897,1.6655470646138124,5.171462781342912,11.203275158907283,89.738,-34.72222222222222,https://finance.naver.com/item/main.naver?code=031210
휴젤,KOSDAQ,224500.0,2809656338500,17.57,2.61,13061.0,87960.0,0.09625,116639119760.0,47624980430.0,40606657390.0,,-60.30749,생물공학,369000.0,208500.0,0.5634745121,12515173,145020,37354.0,49980.1,0.7473774562275786,12202625887.5,-11.089108910891088,-4.468085106382979,1.4319499160665945,14.848794906775808,40.83105267597571,9.625,-39.15989159891598,https://finance.naver.com/item/main.naver?code=145020
iM금융지주,KOSPI,16510.0,2614579866080,6.26,0.41,2511.0,38725.0,15.39341,3357095000000.0,193923000000.0,158242000000.0,,8.63843,은행,22000.0,13050.0,0.4595448148,158363408,139130,802069.0,564106.4,1.4218399223976186,10032161658.5,-13.56020942408377,19.464544138929085,1.523189596856196,6.484183344092963,5.77651213325807,1539.341,-24.954545454545453,https://finance.naver.com/item/main.naver?code=139130
SK바이오사이언스,KOSPI,33150.0,2600834731950,-44.34,1.43,-733.0,22806.0,0.4785,168610527500.0,-44535066050.0,-36164201740.0,,45.10876,제약,61300.0,31800.0,0.0580132803,78456553,302440,120732.0,88730.9,1.3606533913214,3158107448.75,-22.99651567944251,-31.649484536082472,1.4922986242673073,-3.2140664737349818,-26.412980678208246,47.85,-45.92169657422512,https://finance.naver.com/item/main.naver?code=302440
