name,market,tradePrice,marketCap,per,pbr,eps,bps,debtRatio,sales,operatingProfit,netIncome,sectorName,sectorPer,wicsSectorName,high52wPrice,low52wPrice,foreignRatio,listedShareCount,code,vol_today,vol_avg20,vol_mult,amt_avg20,ret_60d,ret_6m,vol_mult_max5,roe,op_margin,debt_pct,off_high_pct,naver_url
현대엘리베이터,KOSPI,74900.0,2928019636500,10.29,1.99,7258.0,37450.0,1.91184,692843740390.0,84478649450.0,166912467860.0,,172.69608,기계,113400.0,61800.0,0.2211265442,39092385,017800,54080.0,148601.1,0.3639273195151314,10988166452.5,-1.5768725361366642,-25.472636815920403,0.9266620502809199,19.380507343124165,12.193030625122942,191.184,-33.95061728395061,https://finance.naver.com/item/main.naver?code=017800
SK바이오사이언스,KOSPI,37900.0,2973503358700,-51.5,1.66,-733.0,22806.0,0.48578,155705084520.0,-15737656290.0,-14086496010.0,,47.04134,제약,61300.0,31800.0,0.0602086865,78456553,302440,46060.0,85544.55,0.5384328984137505,3194638502.5,-1.813471502590669,-23.971915747241724,0.9508028272987583,-3.2140664737349818,-10.107348991534398,48.577999999999996,-38.17292006525286,https://finance.naver.com/item/main.naver?code=302440
DL이앤씨,KOSPI,73400.0,2840111928200,8.29,0.58,8746.0,126050.0,0.8643,1802922191210.0,159428468830.0,129720311230.0,,35.6928,건설,106600.0,38450.0,0.2420804586,38693623,375500,323929.0,310826.15,1.0421549152154668,22426265705.0,4.2613636363636465,37.453183520599254,1.6573895085725572,6.938516461721539,8.842781436008746,86.42999999999999,-31.144465290806757,https://finance.naver.com/item/main.naver?code=375500
두산퓨얼셀,KOSPI,43850.0,2871899885100,-24.03,8.68,-1623.0,4491.0,3.45877,44258911480.0,-50913804630.0,-55598415360.0,,-39.00217,에너지장비및서비스,108900.0,18230.0,0.1370749925,65493726,336260,1429065.0,1034749.0,1.3810740575733826,40129223255.0,-39.012517385257304,10.175879396984921,3.293098132977176,-36.138944555778224,-115.03627840690854,345.877,-59.733700642791554,https://finance.naver.com/item/main.naver?code=336260
한올바이오파마,KOSPI,54700.0,2857562898600,-494.5,16.93,-109.0,3184.0,0.48809,44275731480.0,5597740050.0,-19228508520.0,,47.04134,제약,73000.0,30400.0,0.0384926578,52240638,009420,180077.0,354022.3,0.5086600476862616,20795581982.5,9.181636726546905,-10.474631751227491,1.3189734093021823,-3.4233668341708547,12.642908118928723,48.809000000000005,-25.068493150684933,https://finance.naver.com/item/main.naver?code=009420
보로노이,KOSDAQ,153000.0,2834102844000,-62.01,25.92,-2374.0,5678.0,0.93301,,-29297618720.0,-29015219820.0,,47.04134,제약,375500.0,97500.0,0.0593198992,18523548,310210,51017.0,102146.55,0.4994490758620825,17163049970.0,-22.72727272727273,-51.196172248803826,1.5225379613897874,-41.81049665375132,,93.301,-59.254327563249,https://finance.naver.com/item/main.naver?code=310210
GS건설,KOSPI,34250.0,2931166032500,31.31,0.6,1073.0,56462.0,2.29043,2779365000000.0,91354000000.0,14371000000.0,,35.6928,건설,44850.0,17880.0,0.197831926,85581490,006360,841965.0,2778720.8,0.3030045335968983,96501407823.75,27.798507462686572,46.367521367521356,0.818424434725504,1.9003931847968545,3.2868658848334062,229.043,-23.634336677814936,https://finance.naver.com/item/main.naver?code=006360
iM금융지주,KOSPI,18120.0,2869544952960,7.59,0.49,2511.0,38725.0,15.36345,4171962000000.0,182738000000.0,144782000000.0,,9.6613,은행,22000.0,13050.0,0.4525605498,158363408,139130,589573.0,387774.35,1.5204022648738886,6862799621.5,4.739884393063587,-5.081194342587747,1.6309614083551427,6.484183344092963,4.380145360863786,1536.345,-17.63636363636364,https://finance.naver.com/item/main.naver?code=139130
티에스이,KOSDAQ,236500.0,2616027958500,63.53,6.33,3526.0,35375.0,0.35697,188776809070.0,52503164380.0,42365187630.0,,29.55114,반도체와반도체장비,294000.0,37400.0,0.1222283305,11061429,131290,80439.0,129479.35,0.6212496432828863,31200108545.0,13.975903614457842,153.75536480686694,1.7466568993434088,9.967491166077739,27.81229571505862,35.697,-19.557823129251705,https://finance.naver.com/item/main.naver?code=131290
F&F,KOSPI,66900.0,2562743317500,6.25,1.32,10611.0,50123.0,0.26669,399621629200.0,86499071630.0,72987676490.0,,9.10746,"섬유,의류,신발,호화품",89000.0,58000.0,0.1294710964,38307075,383220,73056.0,67754.45,1.0782465210772134,4438435947.5,-15.316455696202535,-6.694560669456062,1.435610502336009,21.169921991899926,21.645242727017038,26.668999999999997,-24.831460674157302,https://finance.naver.com/item/main.naver?code=383220
CJ제일제당,KOSPI,183400.0,2760937712400,-5.21,0.42,-35668.0,440524.0,1.60396,7362113166000.0,257574531000.0,-3876905000.0,,34.47767,식품,252000.0,172600.0,0.1234141122,15054186,097950,46433.0,83767.75,0.554306400732979,15722506632.5,-5.755395683453235,-15.092592592592592,0.9618260010564925,-8.096721177506787,3.4986494392607383,160.39600000000002,-27.222222222222225,https://finance.naver.com/item/main.naver?code=097950
미래에셋생명,KOSPI,19920.0,2692785600000,20.96,1.12,1002.0,18762.0,13.18226,3779261302000.0,23649548580.0,17970234600.0,,22.35682,생명보험,37300.0,7360.0,0.0067932904,135180000,085620,368142.0,406778.85,0.9050175543787491,9582857468.0,-11.858407079646016,43.412526997840175,1.095243766975594,5.340582027502398,0.6257717233652134,1318.2259999999999,-46.59517426273459,https://finance.naver.com/item/main.naver?code=085620
DN오토모티브,KOSPI,45100.0,2638840011500,8.46,1.19,5440.0,38780.0,1.22313,1249319637000.0,205436080000.0,157872007000.0,,10.15127,자동차부품,67500.0,21550.0,0.0599523353,58510865,007340,83013.0,305164.8,0.27202678683780046,15895461395.0,13.745271122320313,60.213143872113676,0.39510126987123023,14.027849406910779,16.443836622412746,122.313,-33.18518518518518,https://finance.naver.com/item/main.naver?code=007340
