name,market,tradePrice,marketCap,per,pbr,eps,bps,debtRatio,sales,operatingProfit,netIncome,sectorName,sectorPer,wicsSectorName,high52wPrice,low52wPrice,foreignRatio,listedShareCount,code,vol_today,vol_avg20,vol_mult,amt_avg20,ret_60d,ret_6m,vol_mult_max5,roe,op_margin,debt_pct,off_high_pct,naver_url
한미사이언스,KOSPI,42100.0,2879284255000,25.4,3.13,1748.0,14205.0,0.44443,367856377180.0,21321515230.0,43666529860.0,,49.64242,제약,57500.0,25600.0,0.0036314574,68391550,008930,441512.0,510393.2,0.865042872828243,24101197857.5,26.99849170437405,1.3237063778579916,8.045591124646645,12.305526223160859,5.796152126939185,44.443,-26.782608695652176,https://finance.naver.com/item/main.naver?code=008930
서울보증보험,KOSPI,42700.0,2981382234600,11.19,0.58,3844.0,74331.0,0.89738,834319781530.0,93471140830.0,57492700600.0,,8.42858,손해보험,64800.0,39650.0,0.0703183562,69821598,031210,35770.0,34524.2,1.0360848332474033,1482926911.25,0.11723329425556983,-26.124567474048444,2.1296945331101083,5.171462781342912,11.203275158907283,89.738,-34.10493827160494,https://finance.naver.com/item/main.naver?code=031210
팬오션,KOSPI,5620.0,3004280657440,9.95,0.52,564.0,10707.0,1.03084,1913665000000.0,193695000000.0,137448000000.0,,10.30001,해운사,6600.0,3485.0,0.1738225281,534569512,028670,3788650.0,4900811.15,0.7730659035902658,28134646393.5,9.980430528375738,10.629921259842522,1.8751924362561898,5.267581955729896,10.121677514089457,103.084,-14.848484848484844,https://finance.naver.com/item/main.naver?code=028670
케어젠,KOSDAQ,53200.0,2857638000000,128.95,12.19,411.0,4348.0,0.10339,18794592270.0,5236513810.0,4304583650.0,,-13.88903,건강관리업체및서비스,153800.0,48000.0,0.0438233454,53715000,214370,55602.0,97226.75,0.5718796524618996,5637494002.5,-36.66666666666667,-55.96026490066226,0.9215570817701918,9.452621895124196,27.861811178306557,10.339,-65.40962288686606,https://finance.naver.com/item/main.naver?code=214370
두산퓨얼셀,KOSPI,45200.0,2960316415200,-28.03,10.13,-1623.0,4491.0,3.45877,44258911480.0,-50913804630.0,-55598415360.0,,-34.90219,에너지장비및서비스,108900.0,18230.0,0.1645860857,65493726,336260,471408.0,1163473.6,0.4051729235626833,38192393125.25,-49.55357142857143,27.683615819209038,1.1369987251966869,-36.138944555778224,-115.03627840690854,345.877,-58.49403122130394,https://finance.naver.com/item/main.naver?code=336260
현대엘리베이터,KOSPI,75500.0,2951475067500,10.42,2.02,7258.0,37450.0,1.91184,692843740390.0,84478649450.0,166912467860.0,,173.4423,기계,113400.0,61800.0,0.2228658599,39092385,017800,120429.0,155585.0,0.7740399138734454,11232196777.5,-4.791929382093318,-26.911907066795738,0.9596940579104669,19.380507343124165,12.193030625122942,191.184,-33.42151675485009,https://finance.naver.com/item/main.naver?code=017800
DL이앤씨,KOSPI,74300.0,2874936188900,8.38,0.58,8746.0,126050.0,0.8643,1802922191210.0,159428468830.0,129720311230.0,,35.15774,건설,106600.0,38450.0,0.2508955029,38693623,375500,527758.0,317423.05,1.6626328806304396,21463985562.5,3.1944444444444553,50.25278058645095,1.6626328806304396,6.938516461721539,8.842781436008746,86.42999999999999,-30.30018761726079,https://finance.naver.com/item/main.naver?code=375500
롯데쇼핑,KOSPI,104100.0,2944859395500,57.62,0.2,1824.0,537131.0,1.24866,3485027676580.0,89908892340.0,14617059200.0,,37.93,백화점과일반상점,211000.0,62700.0,0.1556688868,28288755,023530,100323.0,184363.5,0.5441586865079042,19159300067.5,-29.423728813559325,-8.120035304501327,1.47994586781006,0.33958196417633685,2.5798616448358103,124.86600000000001,-50.66350710900473,https://finance.naver.com/item/main.naver?code=023530
CJ제일제당,KOSPI,186300.0,2804594851800,-5.3,0.43,-35668.0,440524.0,1.60396,7362113166000.0,257574531000.0,-3876905000.0,,32.75937,식품,252000.0,172600.0,0.1276710013,15054186,097950,73632.0,83825.0,0.8784014315538324,15870910752.5,-8.452088452088457,-16.269662921348317,0.9941664181330152,-8.096721177506787,3.4986494392607383,160.39600000000002,-26.07142857142857,https://finance.naver.com/item/main.naver?code=097950
효성,KOSPI,167000.0,2795647969000,8.13,1.1,19734.0,146168.0,0.81722,733636709690.0,231638674800.0,226319284640.0,,28.69442,복합기업,318000.0,81200.0,0.2150833609,16740407,004800,23513.0,23258.65,1.0109357163893862,3444728052.5,-15.443037974683548,3.150092649783809,1.0109357163893862,13.500903070439493,31.57402999883682,81.722,-47.48427672955975,https://finance.naver.com/item/main.naver?code=004800
티에스이,KOSDAQ,253000.0,2798541537000,71.33,7.11,3526.0,35375.0,0.35697,188776809070.0,52503164380.0,42365187630.0,,27.50173,반도체와반도체장비,294000.0,36150.0,0.108682974,11061429,131290,86127.0,124102.15,0.6940008694450499,28135364327.5,27.713276123170118,190.80459770114945,1.451409181871547,9.967491166077739,27.81229571505862,35.697,-13.945578231292522,https://finance.naver.com/item/main.naver?code=131290
달바글로벌,KOSPI,222500.0,2787016087500,35.11,14.45,6594.0,16022.0,0.34999,186860908470.0,47240874550.0,38059528100.0,,42.98944,화장품,283000.0,116200.0,0.4100920372,12525915,483650,97785.0,200355.45,0.48805759963105566,48159759800.0,9.876543209876543,28.09441565918249,0.6993620587810314,41.15591062289352,25.281304119092617,34.999,-21.378091872791515,https://finance.naver.com/item/main.naver?code=483650
에코프로머티,KOSPI,38650.0,2736956075500,107.83,2.46,345.0,15125.0,0.95852,178788095610.0,-10583518570.0,-12449410450.0,,-70.52697,전기제품,88800.0,27100.0,0.1420698657,70813870,450080,379807.0,375049.65,1.0126845872273178,13067419118.75,-35.69051580698835,-41.2613981762918,1.0126845872273178,2.28099173553719,-5.919587953487906,95.852,-56.47522522522522,https://finance.naver.com/item/main.naver?code=450080
iM금융지주,KOSPI,17710.0,2804615955680,7.02,0.46,2511.0,38725.0,15.39341,3357095000000.0,193923000000.0,158242000000.0,,9.21902,은행,22000.0,13050.0,0.4541482651,158363408,139130,224329.0,462632.7,0.4848965496818534,7864729968.25,1.840138010350767,-14.855769230769234,0.8341131096007697,6.484183344092963,5.77651213325807,1539.341,-19.499999999999996,https://finance.naver.com/item/main.naver?code=139130
