code,name,market,sectorName,tradePrice,marketCap,per,sectorPer,pbr,roe,debt_pct,op_margin,vol_mult,vol_mult_max5,amt_avg20,ret_60d,ret_6m,off_high_pct,foreignRatio,total,signal,naver_url,s_per,s_sector,s_pbr,s_roe,s_opm,s_debt,s_vol,s_amt,s_size,s_dip
263860,지니언스,KOSDAQ,,15320.0,139099472000,18.34,157.80469,2.22,12.090363965974062,30.767,19.48914650860257,1.9854238639903667,1.9854238639903667,1507742120.5,11.175616835994196,-2.2959183673469385,-48.93333333333333,0.2624707036,55.4,,https://finance.naver.com/item/main.naver?code=263860,0.0,8.0,2.1839999999999997,4.254218379584437,9.699497946236805,7.963905882352941,4.927119319951833,3.5060290639743386,10.0,4.866666666666666
445180,퓨릿,KOSDAQ,,8020.0,137857287760,8.96,29.55114,1.28,14.28342930262316,13.646,14.45890384076689,0.3563162668501548,0.5739478101314651,331104602.5,-8.132875143184426,-20.27833001988072,-40.14925373134328,0.0719214893,55.3,,https://finance.naver.com/item/main.naver?code=445180,8.236363636363635,8.0,4.816,5.570057581573897,6.7405316710393475,8.0,0.0,0.21421981479598173,10.0,3.76865671641791
010690,화신,KOSPI,,7750.0,270633177500,3.95,10.15127,0.46,11.676701331873746,199.374,1.1638358014590198,0.4051535863554968,0.5723574095367048,5142786185.5,-25.04835589941973,-44.44444444444444,-53.64832535885167,0.0105410274,55.2,,https://finance.naver.com/item/main.naver?code=010690,15.0,8.0,7.0,4.006020799124247,0.0,0.02945882352941199,0.0,6.170386069582294,10.0,5.0
017960,한국카본,KOSPI,,22550.0,1165304759300,10.94,20.35334,1.94,17.73591457591805,68.861,20.70848567369974,0.5003247080592838,0.8161181225646896,6475805112.5,-27.022653721682843,-44.32098765432099,-58.31792975970424,0.1305154921,55.2,,https://finance.naver.com/item/main.naver?code=017960,5.536363636363637,6.166614422989052,2.9680000000000004,7.641548745550828,10.0,6.17124705882353,0.0,6.6708625779515,5.0,5.0
012630,HDC,KOSPI,,22650.0,1353149980650,3.73,35.6928,0.38,10.265057790733144,120.503,15.027943932226574,0.771568069533238,1.211243439817212,1310299162.5,10.757946210268956,-11.1764705882353,-26.10114192495921,0.243776238,55.2,,https://finance.naver.com/item/main.naver?code=012630,15.0,8.0,7.0,3.159034674439886,7.075261136603866,3.7410352941176472,1.0562171990860603,3.201246043573125,5.0,2.0126427406199014
011560,세보엠이씨,KOSDAQ,,24150.0,243549658800,6.6,35.6928,0.86,12.977400926957207,70.051,6.230865946503079,0.3964083296185442,1.5100638943726252,1407340632.5,8.783783783783793,34.3159065628476,-17.576791808873715,0.1212819558,55.1,,https://finance.naver.com/item/main.naver?code=011560,11.454545454545455,8.0,5.992000000000001,4.786440556174325,1.900509380295929,6.11524705882353,2.5503194718631264,3.356389860023894,10.0,0.9470989761092143
458870,씨어스,KOSDAQ,,21350.0,818673478700,48.48,546.18457,19.87,40.978886756238005,25.646,45.637089381555576,0.6195913595957859,0.6195913595957859,7785768086.0,-24.29078014184397,-84.86888731396172,-66.7627205879228,0.0482586395,55.1,,https://finance.naver.com/item/main.naver?code=458870,0.0,8.0,0.0,12.0,10.0,8.0,0.0,7.070901042815025,5.0,5.0
117580,대성에너지,KOSPI,,6960.0,191400000000,7.69,9.57426,0.55,7.118697396365925,84.526,1.6975275619620658,0.813226417227832,3.6258449556080032,426800746.25,-0.2865329512893977,-16.043425814234013,-56.90402476780185,0.0167863273,55.1,,https://finance.naver.com/item/main.naver?code=117580,9.968181818181819,2.6240635481662995,6.86,1.271218437819555,0.0,5.434070588235294,13.129224778040015,0.7655195769301759,10.0,5.0
353810,이지바이오,KOSDAQ,,6320.0,209077734400,7.49,34.47767,1.94,25.925925925925924,192.182,10.166957196391152,0.4966338425731945,1.7351159047652915,617289021.25,-3.805175038051756,-14.013605442176868,-26.16822429906542,0.0588826465,55.1,,https://finance.naver.com/item/main.naver?code=353810,10.24090909090909,8.0,2.9680000000000004,12.0,4.215857174347737,0.36790588235294175,3.6755795238264577,1.5668364910125199,10.0,2.0210280373831777
033530,SJG세종,KOSPI,,7000.0,189366093000,2.71,10.15127,0.36,13.1576222038111,140.996,6.486198338149535,0.4782698099742358,1.0189541930255344,430447813.0,5.740181268882183,-31.707317073170728,-44.62025316455696,0.0718098673,54.9,,https://finance.naver.com/item/main.naver?code=033530,15.0,8.0,7.0,4.894573322286659,2.050704904793844,2.776658823529411,0.0947709651276718,0.7839962544791845,10.0,4.32753164556962
052330,코텍,KOSDAQ,,11800.0,209586750200,5.34,20.15534,0.42,7.948607830506048,22.142,12.3740901886249,0.2514961613291108,0.8707753547523658,353929755.0,4.888888888888898,16.71612265084075,-18.620689655172416,0.1246710528,54.9,,https://finance.naver.com/item/main.naver?code=052330,13.172727272727272,8.0,7.0,1.7691646983036289,5.5141706991911175,8.0,0.0,0.3589791037189194,10.0,1.077586206896552
090460,비에이치,KOSPI,,21850.0,736597105300,19.91,243.40487,0.86,4.298416829321188,71.322,1.904957687941856,2.0118530671178285,4.141059933409805,27216655350.0,-14.145383104125742,8.436724565756816,-49.65437788018433,0.0876687679,54.8,,https://finance.naver.com/item/main.naver?code=090460,0.0,8.0,5.992000000000001,0.0,0.0,6.055435294117647,15.0,9.788567495270257,5.0,4.956797235023041
310200,애니플러스,KOSDAQ,,2045.0,106672999620,8.04,873.23496,0.87,10.822510822510822,78.846,10.148664912957235,0.1401401109032826,0.7976932210670284,1173234981.15,-6.192660550458717,-37.46177370030581,-53.83747178329571,0.0217235696,54.8,,https://finance.naver.com/item/main.naver?code=310200,9.490909090909092,8.0,5.9639999999999995,3.4935064935064926,4.205097007621903,5.7013647058823524,0.0,2.9613187434860677,10.0,5.0
071970,HD현대마린엔진,KOSPI,,50200.0,1702859049000,10.17,20.35334,3.43,33.76812599736349,89.106,24.41903748412417,0.4008727177043285,0.977190443473134,8895016652.5,-20.944881889763774,-42.43119266055045,-57.52961082910322,0.12823005,54.8,,https://finance.naver.com/item/main.naver?code=071970,6.586363636363636,6.671036137885315,0.0,12.0,10.0,5.2185411764705885,0.0,7.360127553752722,2.0,5.0
259630,엠플러스,KOSDAQ,,9430.0,115257194280,5.34,-78.79965,1.07,20.127610208816705,104.731,12.604227080954711,0.5069403252249479,0.9754106265514504,726274461.25,-18.284228769497403,-29.36329588014981,-53.084577114427866,0.0563353536,54.7,,https://finance.naver.com/item/main.naver?code=259630,13.172727272727272,0.0,5.404,9.076566125290022,5.649545341738066,4.48324705882353,0.0,1.9198975907911642,10.0,5.0
006910,보성파워텍,KOSDAQ,,6780.0,333100206720,16.19,51.62978,2.98,18.41988459831336,14.493,19.377610412231736,0.2684592222176065,0.4365333802664363,11176622626.0,-15.46134663341646,-39.840283939662825,-62.747252747252745,0.0464963603,54.6,,https://finance.naver.com/item/main.naver?code=006910,0.0,8.0,0.05600000000000005,8.051930758988014,9.633888477783374,8.0,0.0,7.8559466634356045,8.0,5.0
036620,감성코퍼레이션,KOSDAQ,,3740.0,336087410560,9.73,9.10746,2.54,26.060606060606062,28.475,15.54094997598739,1.1469545041316709,1.4586602260546275,1483453110.5,-25.940594059405942,-40.44585987261146,-51.42857142857142,0.1525986062,54.6,,https://finance.naver.com/item/main.naver?code=036620,7.186363636363636,0.0,1.288,12.0,7.377029397639641,8.0,2.2933011302731376,3.4707628440982763,8.0,5.0
086670,비엠티,KOSDAQ,,16780.0,166556350300,8.23,172.69608,1.13,13.70855206326002,79.82000000000001,12.941724590739916,0.2798883146086371,0.480868996217302,1421381480.5,11.86666666666667,20.54597701149425,-24.41441441441441,0.034392097,54.4,,https://finance.naver.com/item/main.naver?code=086670,9.23181818181818,8.0,5.236,5.2251312379560115,5.848073288670539,5.6555294117647055,0.0,3.3779469895140934,10.0,1.8018018018018012
376300,디어유,KOSDAQ,,18060.0,428715612360,22.69,19.47973,2.01,8.878081881927166,26.447,40.27779214707338,0.5930081045365074,3.892382210945019,1440939467.75,-17.345537757437068,-53.21243523316062,-64.23762376237624,0.0333104506,54.0,,https://finance.naver.com/item/main.naver?code=376300,0.0,0.0,2.7720000000000007,2.326849129156299,10.0,8.0,14.461911054725094,3.4076224112685605,8.0,5.0
190510,나무가,KOSDAQ,,13880.0,195504199960,7.58,92.36285,1.08,14.240143955504662,38.801,2.309122664127438,1.2577713666464592,1.2759726777774725,473924546.0,-12.484237074401005,-40.68376068376068,-51.468531468531474,0.059974653,54.0,,https://finance.naver.com/item/main.naver?code=190510,10.118181818181819,8.0,5.376,5.544086373302797,0.0,7.585835294117648,1.3798633888873624,0.9929397400008888,10.0,5.0
000850,화천기공,KOSPI,,35650.0,78430000000,6.84,172.69608,0.23,3.3525599481529484,28.907,8.65428188411844,0.528477004076291,1.7287315471294868,597496536.25,11.059190031152657,-11.207970112079702,-20.51282051282052,0.1031113636,53.9,,https://finance.naver.com/item/main.naver?code=000850,11.127272727272727,8.0,7.0,0.0,3.3260481671284943,8.0,3.6436577356474342,1.496070686286064,10.0,1.3141025641025652
249420,일동제약,KOSPI,,15030.0,475522927560,16.03,47.04134,1.93,12.044495588799386,124.604,1.3391564010201764,1.027064185248576,7.704067644429836,7875623456.75,-19.71153846153846,-59.323410013531806,-66.63706992230854,0.0557953391,53.9,,https://finance.naver.com/item/main.naver?code=249420,0.0,8.0,2.9960000000000004,4.226697353279631,0.0,3.5480470588235296,15.0,7.095818445445579,8.0,5.0
052900,KX하이텍,KOSDAQ,,968.0,74214711120,11.88,29.55114,0.45,3.795066413662239,39.625,17.98060794608305,0.3708718418800044,0.7007261347845594,1290836687.2,-34.37288135593221,-25.76687116564417,-60.16460905349794,0.0649212991,53.8,,https://finance.naver.com/item/main.naver?code=052900,4.254545454545454,7.97313403137747,7.0,0.0,8.812122321225324,7.547058823529412,0.0,3.16875022691141,10.0,5.0
036190,금화피에스시,KOSDAQ,,33100.0,198600000000,6.53,35.6928,0.52,7.942957908456644,26.843,12.276813517476578,0.5822522147043957,0.5822522147043957,392507146.25,1.2232415902140747,-7.282913165266103,-22.11764705882353,0.233412,53.8,,https://finance.naver.com/item/main.naver?code=036190,11.549999999999999,8.0,6.944,1.7657747450739862,5.456949127927398,8.0,0.0,0.5836315674601256,10.0,1.5147058823529411
095660,네오위즈,KOSDAQ,,17910.0,387508980690,6.96,17.84474,0.65,9.379300085536835,16.354,7.781162608350868,0.7781831867936561,1.0634075963659555,885422180.25,-7.441860465116279,-30.84942084942085,-43.232963549920754,0.2137107555,53.8,,https://finance.naver.com/item/main.naver?code=095660,10.963636363636363,8.0,6.58,2.6275800513221013,2.812448593147569,8.0,0.3170379818297775,2.3501457117218205,8.0,4.154120443740094
089470,HDC현대EP,KOSPI,,3955.0,126164500000,3.1,10.15127,0.29,9.286959047342432,100.969,4.2577142271759945,0.2715223960072666,1.350783754101239,342425651.8,0.6361323155216203,-35.27004909983633,-40.07575757575758,0.0322330721,53.8,,https://finance.naver.com/item/main.naver?code=089470,15.0,8.0,7.0,2.572175428405459,0.7398318983388202,4.660282352941176,1.7539187705061954,0.28722518192235924,10.0,3.7594696969696972
094840,슈프리마에이치큐,KOSDAQ,,12120.0,118850041080,8.75,243.40487,0.51,5.79621968037641,2.575,3.2113600515776994,2.8877973461351742,2.8877973461351742,392935668.0,21.2,64.4504748982361,-22.307692307692307,0.1454034419,53.7,,https://finance.naver.com/item/main.naver?code=094840,8.522727272727273,8.0,6.972,0.4777318082258461,0.12432944210452908,8.0,9.438986730675872,0.5860009907521757,10.0,1.5384615384615383
452280,한선엔지니어링,KOSDAQ,,10180.0,195941280600,18.71,172.69608,2.45,13.090725296942129,64.325,23.69684075851824,0.9130463526603216,1.571916984690538,3156262914.25,-52.65116279069768,-1.0689990281827044,-72.70777479892762,0.0390633775,53.7,,https://finance.naver.com/item/main.naver?code=452280,0.0,8.0,1.5399999999999994,4.854435178165277,10.0,6.384705882352942,2.85958492345269,5.110259588588306,10.0,5.0
002140,고려산업,KOSPI,,2060.0,51375215500,5.27,34.47767,0.43,8.07350815610159,145.832,5.029437947271138,0.1496641780582737,1.4099770341123723,2111274343.85,8.07974816369359,-20.92130518234165,-37.951807228915655,0.0195607557,53.6,,https://finance.naver.com/item/main.naver?code=002140,13.26818181818182,8.0,7.0,1.8441048936609545,1.1937870278065517,2.5490823529411766,2.0498851705618613,4.237117077399493,10.0,3.493975903614457
033500,동성화인텍,KOSDAQ,,17160.0,514619717040,9.11,-31.96432,1.97,21.60943461671869,74.618,16.00668115203873,0.7114621624195564,1.4288936552397278,1917647006.5,-5.662451896646514,-41.23287671232877,-49.970845481049565,0.1624586263,53.6,,https://finance.naver.com/item/main.naver?code=033500,8.031818181818183,0.0,2.8840000000000003,9.965660770031214,7.6509889129639586,5.900329411764706,2.144468276198639,4.028237060600786,8.0,4.996355685131196
033320,제이씨현시스템,KOSDAQ,,3105.0,59350311360,6.75,18.48481,0.51,7.530562347188265,28.479,0.6560867508248811,0.0920964782380563,0.5036444057773719,1374216926.1,-2.358490566037741,-33.51177730192719,-46.83219178082192,0.0389016529,53.6,,https://finance.naver.com/item/main.naver?code=033320,11.25,8.0,6.972,1.5183374083129586,0.0,8.0,0.0,3.304670193411292,10.0,4.60402397260274
0015N0,아로마티카,KOSDAQ,,10120.0,127278450640,21.22,45.51779,2.78,13.076923076923078,19.181,12.65698864855256,0.4901334252234571,2.018037414043916,7791527516.5,78.16901408450705,-27.920227920227923,-67.87301587301587,0.0512972888,53.4,,https://finance.naver.com/item/main.naver?code=0015N0,0.0,7.117448657620095,0.6160000000000005,4.846153846153847,5.680581557972094,8.0,5.090187070219581,7.072506770190854,10.0,5.0
011040,경동제약,KOSDAQ,,5110.0,157228394260,16.14,47.04134,0.65,4.0450588837685615,32.93,7.08618671208842,0.3928467093106408,16.537187421401683,906927797.45,2.8169014084507005,-13.095238095238091,-18.500797448165876,0.0192499758,53.3,,https://finance.naver.com/item/main.naver?code=011040,0.0,8.0,6.58,0.0,2.403639242404953,7.862117647058823,15.0,2.4022572928090113,10.0,1.0625996810207345
043150,바텍,KOSDAQ,,18450.0,274061023200,6.98,-32.56516,0.56,8.093853945042103,38.247,20.165273852165523,0.7437881165841697,0.7437881165841697,1317526268.25,-0.9129967776584368,-12.35154394299287,-32.54113345521024,0.2235432727,53.3,,https://finance.naver.com/item/main.naver?code=043150,10.936363636363636,0.0,6.832,1.8563123670252617,10.0,7.61190588235294,0.0,3.213190140102782,10.0,2.8176416819012804
046440,KG파이낸셜,KOSDAQ,,4240.0,153701636640,6.49,32.11129,0.42,6.532765266788395,72.15,14.159184669050742,0.5834661218440996,0.5834661218440996,343352925.35,1.4354066985645897,-23.049001814882036,-33.5423197492163,0.048684585,53.3,,https://finance.naver.com/item/main.naver?code=046440,11.604545454545454,8.0,7.0,0.9196591600730373,6.5642262759122,6.016470588235294,0.0,0.2930974859695201,10.0,2.942789968652037
025540,한국단자,KOSPI,,55800.0,564417000000,5.25,10.15127,0.48,9.081408715644269,38.091,4.515135779761474,0.7582401988100471,0.9420633464742711,1675120455.0,-25.0,-32.851985559566785,-40.63829787234042,0.2824807711,53.3,,https://finance.naver.com/item/main.naver?code=025540,13.295454545454545,6.437644419532401,7.0,2.4488452293865617,0.8912563410361611,7.619247058823529,0.0,3.7346239356866207,8.0,3.829787234042552
002900,TYM,KOSPI,,7520.0,311328000000,7.3,172.69608,0.68,9.2821431940383,92.038,10.512724595628704,1.323132080468045,1.468323913397273,2027665493.25,25.333333333333343,-4.447268106734437,-24.04040404040404,0.1994218841,53.3,,https://finance.naver.com/item/main.naver?code=002900,10.500000000000002,8.0,6.4959999999999996,2.56928591642298,4.419249762134532,5.080564705882353,2.341619566986365,4.149375278480152,8.0,1.7550505050505052
212560,네오오토,KOSDAQ,,9140.0,123265220720,7.24,10.15127,0.78,10.818236455739676,44.623000000000005,6.48201663521131,0.4209750368964731,0.4209750368964731,4027712964.75,-6.543967280163598,-7.7699293642785054,-43.22981366459627,0.0078067836,53.3,,https://finance.naver.com/item/main.naver?code=212560,10.581818181818182,3.8238499550630944,6.215999999999999,3.4909418734438056,2.0482450795360645,7.311858823529413,0.0,5.639686291188246,10.0,4.153726708074534
457370,한켐,KOSDAQ,,7900.0,63730358600,10.23,15.64387,0.99,9.682099986809128,4.579,6.215348935616054,0.2747002296691832,0.4549674156407838,16641660065.5,-36.54618473895582,-21.704658077304263,-53.63849765258216,0.0012181526,53.2,,https://finance.naver.com/item/main.naver?code=457370,6.504545454545454,4.614263179976139,5.627999999999999,2.809259992085477,1.8913817268329727,8.0,0.0,8.720376959169807,10.0,5.0
027710,팜스토리,KOSDAQ,,1142.0,127237757200,4.14,34.47767,0.44,10.666666666666668,188.763,4.858611105414106,1.3036748953218316,2.02528045016027,397645654.9,10.338164251207726,-13.941220798794271,-31.038647342995173,0.0205609398,53.2,,https://finance.naver.com/item/main.naver?code=027710,14.809090909090909,8.0,7.0,3.4000000000000004,1.0933006502435916,0.5287999999999997,5.12640225080135,0.6118749326545814,10.0,2.6298309178743966
213420,덕산네오룩스,KOSDAQ,,32250.0,800805522750,14.34,15.64387,1.69,11.76950258222343,53.400000000000006,19.558348043374167,0.9904422141217748,3.298327015579459,5082884121.25,-6.25,-26.20137299771167,-43.717277486911,0.1039975991,53.2,,https://finance.naver.com/item/main.naver?code=213420,0.9000000000000001,1.1112936462226635,3.668,4.0617015493340585,9.740204731396569,6.898823529411764,11.491635077897296,6.144944770611307,5.0,4.214659685863875
015750,성우하이텍,KOSDAQ,,5970.0,477600000000,2.76,10.15127,0.27,9.949075820445117,147.204,5.77581709953895,0.8380779838748631,0.9220848160745532,1247579727.25,-7.727975270479137,-30.90277777777778,-50.208507089241024,0.0652268,53.2,,https://finance.naver.com/item/main.naver?code=015750,15.0,8.0,7.0,2.96944549226707,1.6328335879640885,2.4845176470588233,0.0,3.094735271419271,8.0,5.0
472850,폰드그룹,KOSDAQ,,4915.0,282964669580,8.25,9.10746,1.21,14.713094654242276,78.616,14.55308642204242,0.2878974702804253,2.15137235397264,451766754.8,10.449438202247196,-21.23397435897436,-32.20689655172414,0.0108580174,53.2,,https://finance.naver.com/item/main.naver?code=472850,9.204545454545455,1.2553225597477224,5.012,5.827856792545365,6.795933189436717,5.712188235294118,5.7568617698632,0.8889650680646,10.0,2.775862068965518
443670,에스피소프트,KOSDAQ,,4070.0,97722995480,26.58,32.11129,1.49,5.591630591630592,27.36,6.498905046319314,1.134066551215211,9.006609482393923,7281536990.35,20.41420118343196,-24.90774907749077,-44.17009602194787,0.018982228,53.1,,https://finance.naver.com/item/main.naver?code=443670,0.0,2.2967166169074282,4.228,0.35497835497835517,2.0581794390113615,8.0,15.0,6.925509026795167,10.0,4.271262002743484
073240,금호타이어,KOSPI,,7180.0,2062528860660,5.89,10.15127,1.01,17.112526539278132,138.845,13.673626518173062,0.1781778476732486,0.7859607149347737,49165249552.75,56.597600872410034,1.1267605633802802,-18.87005649717513,0.1142351153,53.1,,https://finance.naver.com/item/main.naver?code=073240,12.422727272727272,5.597027104326191,5.572,7.267515923566879,6.278603834219449,2.8778823529411763,0.0,10.0,2.0,1.1087570621468914
097520,엠씨넥스,KOSPI,,19040.0,331324560000,6.03,92.36285,0.8,13.216506975962346,58.77,0.7424257388994432,0.5285180981553146,1.1567458418228973,875894698.75,-7.347931873479318,-31.51079136690648,-41.41538461538462,0.1256287102,53.0,,https://finance.naver.com/item/main.naver?code=097520,12.23181818181818,8.0,6.160000000000001,4.929904185577408,0.0,6.646117647058823,0.7837292091144865,2.3266532155716035,8.0,3.926923076923077
047770,코데즈컴바인,KOSDAQ,,4135.0,156479159270,34.44,9.10746,2.17,6.307277628032345,27.87,13.190418540787311,0.5357378021304231,3.9371592717685098,15109829075.8,60.27131782945736,-17.13426853707415,-30.620805369127517,0.012474063,52.9,,https://finance.naver.com/item/main.naver?code=047770,0.0,0.0,2.3240000000000003,0.7843665768194072,5.994363847521948,8.0,14.68579635884255,8.510691484279231,10.0,2.5776006711409396
004960,한신공영,KOSPI,,12550.0,145212310100,2.32,35.6928,0.17,7.15668916675888,162.762,7.9094070723117476,1.5057764757889458,1.5057764757889458,431705992.5,24.62760675273088,-13.56749311294766,-35.674013326499235,0.0468845365,52.5,,https://finance.naver.com/item/main.naver?code=004960,15.0,8.0,7.0,1.294013500055328,2.8878865131245575,1.7523764705882352,2.5288823789447292,0.7903341120460095,10.0,3.2092516658124044
236200,슈프리마,KOSDAQ,,52000.0,362664172000,11.37,243.40487,1.36,11.979340648045842,9.494,25.1840091865546,0.8924099355882325,0.9536449654554136,1498182387.5,23.809523809523814,5.476673427991896,-20.0,0.2930571923,52.5,,https://finance.naver.com/item/main.naver?code=236200,4.950000000000001,8.0,4.592,4.187604388827506,10.0,8.0,0.0,3.4922171625885845,8.0,1.25
045390,대아티아이,KOSDAQ,,3795.0,267446465715,12.72,14.13621,1.69,13.24805847418913,83.468,5.901989248936712,0.4920168322173348,3.4725998044949598,9911216347.2,33.157894736842096,-16.684961580680568,-26.167315175097272,0.0530843584,52.2,,https://finance.naver.com/item/main.naver?code=045390,3.1090909090909085,1.3357752891333667,3.668,4.948835084513478,1.7070524993745362,5.4838588235294115,12.362999022474797,7.595028507637842,10.0,2.020914396887159
102710,이엔에프테크놀로지,KOSDAQ,,41950.0,599374720200,11.29,29.55114,1.31,11.60340919973186,60.771,15.225189471052516,0.5270434630258309,0.9712210121651782,3725164913.75,-2.6682134570765625,-30.661157024793383,-35.46153846153847,0.2242470448,52.1,,https://finance.naver.com/item/main.naver?code=102710,5.05909090909091,8.0,4.731999999999999,3.962045519839116,7.19128792414854,6.55195294117647,0.0,5.470121245442376,8.0,3.1826923076923084
016380,KG스틸,KOSPI,,5590.0,559049734230,4.01,44.43515,0.26,6.564943015917867,63.214000000000006,4.80934603932652,0.6281212029571707,1.0190164005249032,1294737891.0,-2.1015761821366,-6.521739130434778,-29.240506329113924,0.0621155436,52.1,,https://finance.naver.com/item/main.naver?code=016380,14.986363636363636,8.0,7.0,0.9389658095507204,1.0643211996038355,6.436988235294118,0.09508200262451583,3.1753030163111884,8.0,2.4050632911392404
101160,월덱스,KOSDAQ,,29500.0,487074293500,11.66,29.55114,1.38,11.823551829268292,22.079,21.92104708485735,0.468386974988202,0.871762151958471,1912589243.75,17.764471057884236,-8.950617283950614,-16.666666666666664,0.2030455709,52.0,,https://finance.naver.com/item/main.naver?code=101160,4.554545454545455,8.0,4.5360000000000005,4.094131097560975,10.0,8.0,0.0,4.022502271448669,8.0,0.833333333333333
002350,넥센타이어,KOSPI,,6080.0,593820692160,4.14,10.15127,0.3,7.3571392798116895,131.441,3.852155003303297,1.060339140228431,1.8976711836706657,449005286.5,-12.13872832369942,-35.25026624068157,-39.86152324431256,0.1087668466,51.9,,https://finance.naver.com/item/main.naver?code=002350,14.809090909090909,7.89559007559317,7.0,1.4142835678870136,0.5012676490019394,3.226305882352941,4.488355918353328,0.8756509980582017,8.0,3.7326904055390697
368770,파이버프로,KOSDAQ,,11750.0,386037143750,40.63,243.40487,8.28,20.3862660944206,43.538,20.23301235318867,0.3404104126650811,0.8766864299915401,2226114202.5,-17.60168302945302,-15.101156069364164,-60.76794657762938,0.0287274163,51.9,,https://finance.naver.com/item/main.naver?code=368770,0.0,8.0,0.0,9.231759656652358,10.0,7.362917647058823,0.0,4.352130928558973,8.0,5.0
079960,동양이엔피,KOSDAQ,,18150.0,137062592700,2.77,-78.79965,0.31,11.17524148797698,15.003,2.57494751324157,0.9446096011512012,1.3827055829164132,512801036.75,-13.571428571428568,-46.22222222222222,-52.29960578186597,0.0776038851,51.8,,https://finance.naver.com/item/main.naver?code=079960,15.0,0.0,7.0,3.7051448927861874,0.0,8.0,1.9135279145820663,1.1641381991110045,10.0,5.0
039200,오스코텍,KOSDAQ,,36600.0,1400249241600,26.24,47.04134,7.58,28.86684954631779,19.215,73.453696699227,0.8966657320882355,0.951963747379037,6287683780.0,-6.033376123234913,-28.515625,-44.54545454545455,0.1217238898,51.8,,https://finance.naver.com/item/main.naver?code=039200,0.0,5.89590347553875,0.0,12.0,10.0,8.0,0.0,6.6068471866806,5.0,4.318181818181818
204610,티쓰리,KOSDAQ,,3300.0,183896526000,10.5,17.84474,1.76,16.78474114441417,12.823,20.051459576252054,0.6893762284750223,0.9867093160500896,543561170.75,30.952380952380956,47.32142857142858,-13.043478260869568,0.0352451324,51.8,,https://finance.naver.com/item/main.naver?code=204610,6.136363636363637,5.487884198182024,3.472,7.070844686648503,10.0,8.0,0.0,1.2906358532813034,10.0,0.380434782608696
199820,제일일렉트릭,KOSDAQ,,7260.0,161317200000,23.69,51.62978,1.0,4.217378998018681,49.529,6.03192380389403,0.5431816808422828,3.3507910153683063,1403519917.5,-21.51351351351352,-33.08755760368663,-67.4439461883408,0.0338873087,51.8,,https://finance.naver.com/item/main.naver?code=199820,0.0,7.215417148785061,5.6000000000000005,0.0,1.7834845905259002,7.080988235294118,11.753955076841532,3.3504866270678946,10.0,5.0
014940,오리엔탈정공,KOSDAQ,,4610.0,210094577210,11.0,20.35334,1.68,15.261627906976743,66.903,14.778383555146618,0.3313957411906393,1.049654529786748,741440127.3,-11.854684512428292,-42.732919254658384,-64.5111624326405,0.0441451478,51.8,,https://finance.naver.com/item/main.naver?code=014940,5.454545454545455,6.127308834815318,3.696,6.1569767441860455,6.9284609147921286,6.263388235294117,0.24827264893373946,1.964774159777507,10.0,5.0
037270,YG PLUS,KOSPI,,3170.0,201812058700,8.71,873.23496,1.04,11.9136010799865,48.857,6.074009940512807,0.6274068751166589,0.7563569527658938,635184021.35,-10.19830028328612,-55.72625698324023,-65.8772874058127,0.0501359107,51.8,,https://finance.naver.com/item/main.naver?code=037270,8.577272727272726,8.0,5.488,4.148160647991901,1.8082411414781219,7.112611764705882,0.0,1.628891548758169,10.0,5.0
036890,진성티이씨,KOSDAQ,,13180.0,290389971140,8.0,172.69608,0.88,11.037512673200403,71.953,7.518801259284845,0.2659116894430228,1.018420718317272,911444609.0,-8.59916782246879,-14.248536109303831,-37.535545023696685,0.1438209604,51.7,,https://finance.naver.com/item/main.naver?code=036890,9.545454545454545,8.0,5.936000000000001,3.6225076039202424,2.6581183878146146,6.025741176470588,0.09210359158635995,2.4130451290055532,10.0,3.4419431279620856
015360,INVENI,KOSPI,,14080.0,383680000000,3.51,9.57426,0.48,13.766421349473829,102.636,5.800953865931094,0.2672418592705806,0.6811434646973145,395350879.0,-3.6276522929500334,-82.13197969543147,-22.594832325453552,0.0498581651,51.7,,https://finance.naver.com/item/main.naver?code=015360,15.0,8.0,7.0,5.259852809684297,1.6476199211359375,4.5818352941176475,0.0,0.5993072699992918,8.0,1.574354040681694
008260,NI스틸,KOSPI,,3420.0,97812400140,5.22,7.61253,0.37,7.017726798748697,99.082,10.368246542566476,0.3895830438455682,1.6675006755898516,600950724.65,14.572864321608048,-7.567567567567568,-26.451612903225808,0.0104957962,51.7,,https://finance.naver.com/item/main.naver?code=008260,13.336363636363638,4.190512221298308,7.0,1.2106360792492183,4.334262672097927,4.749082352941177,3.337503377949258,1.5085880424059894,10.0,2.056451612903226
065710,서호전기,KOSDAQ,,45250.0,233037500000,9.68,6.39314,2.45,25.32008830022075,32.486,17.52800919288423,0.4761844148570556,1.4383544207123038,351426180.0,0.5555555555555536,-12.644787644787648,-24.457429048414024,0.0218215534,51.6,,https://finance.naver.com/item/main.naver?code=065710,7.254545454545455,0.0,1.5399999999999994,12.0,8.545887760520136,7.883011764705882,2.191772103561519,0.3435642851920928,10.0,1.807178631051753
